ticker,as_of_date,expiration,dte,option_type,strike,bid,ask,mid,mark,volume,open_interest,implied_vol,delta,underlying_price
APP,2025-12-12,2025-12-19,7,call,95.72,0.0507,0.0607,0.0557,0.0557,28,353,0.9308,0.0172,72.2179
APP,2025-12-12,2025-12-19,7,call,97.72,0.0348,0.0448,0.0398,0.0398,37,612,0.9403,0.0122,72.2179
APP,2025-12-12,2025-12-19,7,call,99.72,0.0242,0.0342,0.0292,0.0292,24,438,0.9497,0.0086,72.2179
APP,2025-12-12,2025-12-19,7,call,101.72,0.0166,0.0266,0.0216,0.0216,12,178,0.9591,0.0061,72.2179
APP,2025-12-12,2025-12-19,7,call,103.72,0.0112,0.0212,0.0162,0.0162,13,167,0.9685,0.0043,72.2179
APP,2025-12-12,2025-12-19,7,call,105.72,0.01,0.02,0.015,0.015,5,189,0.9779,0.0031,72.2179
APP,2025-12-12,2025-12-19,7,put,39.72,0.01,0.02,0.015,0.015,15,172,1.0362,-0.0,72.2179
APP,2025-12-12,2025-12-19,7,put,41.72,0.01,0.02,0.015,0.015,20,311,1.0229,-0.0,72.2179
APP,2025-12-12,2025-12-19,7,put,43.72,0.01,0.02,0.015,0.015,33,553,1.0096,-0.0001,72.2179
APP,2025-12-12,2025-12-19,7,put,45.72,0.01,0.02,0.015,0.015,44,512,0.9963,-0.0004,72.2179
APP,2025-12-12,2025-12-19,7,put,47.72,0.01,0.02,0.015,0.015,55,667,0.983,-0.0009,72.2179
APP,2025-12-12,2025-12-19,7,put,49.72,0.01,0.02,0.015,0.015,53,1192,0.9697,-0.0022,72.2179
APP,2025-12-12,2025-12-19,7,put,51.72,0.0137,0.0237,0.0187,0.0187,66,803,0.9564,-0.0048,72.2179
APP,2025-12-12,2025-12-19,7,put,53.72,0.0295,0.0395,0.0345,0.0345,217,1777,0.9431,-0.0097,72.2179
APP,2025-12-12,2025-12-19,7,put,55.72,0.0602,0.071,0.0656,0.0656,349,1202,0.9299,-0.0186,72.2179
APP,2025-12-12,2025-12-19,7,put,57.72,0.1167,0.1342,0.1254,0.1254,484,3873,0.9166,-0.0333,72.2179
APP,2025-12-12,2025-12-19,7,put,59.72,0.211,0.2427,0.2268,0.2268,395,4590,0.9033,-0.0562,72.2179
APP,2025-12-12,2025-12-19,7,put,61.72,0.3628,0.4163,0.3896,0.3896,382,6398,0.89,-0.0897,72.2179
APP,2025-12-12,2025-12-19,7,put,63.72,0.596,0.6791,0.6376,0.6376,1377,5118,0.8767,-0.1361,72.2179
APP,2025-12-12,2025-12-19,7,put,65.72,0.9396,1.0554,0.9975,0.9975,729,5181,0.8634,-0.1963,72.2179
APP,2025-12-12,2025-12-19,7,put,67.72,1.4133,1.5796,1.4964,1.4964,924,7855,0.8501,-0.2704,72.2179
APP,2025-12-12,2025-12-19,7,put,69.72,2.0653,2.252,2.1586,2.1586,3183,15027,0.8368,-0.3563,72.2179
APP,2025-12-12,2025-12-19,7,put,71.72,2.8684,3.1361,3.0022,3.0022,6106,20740,0.8235,-0.4505,72.2179
APP,2025-12-12,2025-12-19,7,put,73.72,3.921,4.2612,4.0911,4.0911,5037,11368,0.8239,-0.5464,72.2179
APP,2025-12-12,2025-12-19,7,put,75.72,5.144,5.6176,5.3808,5.3808,3811,14359,0.8289,-0.6362,72.2179
APP,2025-12-12,2025-12-19,7,put,77.72,6.501,7.163,6.832,6.832,926,10335,0.8339,-0.7161,72.2179
APP,2025-12-12,2025-12-19,7,put,79.72,7.9977,8.8406,8.4192,8.4192,1740,5977,0.8389,-0.7841,72.2179
APP,2025-12-12,2025-12-19,7,put,81.72,9.4139,10.8185,10.1162,10.1162,1089,5380,0.8439,-0.8396,72.2179
APP,2025-12-12,2025-12-19,7,put,83.72,11.0687,12.7289,11.8988,11.8988,233,2162,0.8489,-0.8833,72.2179
APP,2025-12-12,2025-12-19,7,put,85.72,12.7264,14.7652,13.7458,13.7458,635,4547,0.8539,-0.9168,72.2179
APP,2025-12-12,2025-12-19,7,put,87.72,14.4075,16.8724,15.64,15.64,211,1691,0.8588,-0.9417,72.2179
APP,2025-12-12,2025-12-19,7,put,89.72,16.4483,18.6872,17.5678,17.5678,206,1413,0.8638,-0.9597,72.2179
APP,2025-12-12,2025-12-19,7,put,91.72,18.1379,20.9002,19.519,19.519,115,1298,0.8688,-0.9726,72.2179
APP,2025-12-12,2025-12-19,7,put,93.72,19.5949,23.3779,21.4864,21.4864,107,962,0.8738,-0.9816,72.2179
APP,2025-12-12,2025-12-19,7,put,95.72,21.3709,25.5583,23.4646,23.4646,57,1110,0.8788,-0.9877,72.2179
APP,2025-12-12,2025-12-19,7,put,97.72,23.1625,27.7374,25.4499,25.4499,34,748,0.8838,-0.9919,72.2179
APP,2025-12-12,2025-12-19,7,put,99.72,24.7959,30.0841,27.44,27.44,37,505,0.8887,-0.9947,72.2179
APP,2025-12-12,2025-12-19,7,put,101.72,26.3466,32.5196,29.4331,29.4331,9,397,0.8937,-0.9965,72.2179
APP,2025-12-12,2025-12-19,7,put,103.72,27.9288,34.9276,31.4282,31.4282,14,196,0.8987,-0.9977,72.2179
APP,2025-12-12,2025-12-19,7,put,105.72,30.3982,36.4508,33.4245,33.4245,11,140,0.9037,-0.9985,72.2179
APP,2025-12-12,2025-12-26,14,call,39.72,28.969,36.1503,32.5597,32.5597,8,85,0.8914,0.9998,72.2179
APP,2025-12-12,2025-12-26,14,call,41.72,27.4363,33.6917,30.564,30.564,5,136,0.8864,0.9994,72.2179
APP,2025-12-12,2025-12-26,14,call,43.72,26.1763,30.9637,28.57,28.57,21,351,0.8814,0.9987,72.2179
APP,2025-12-12,2025-12-26,14,call,45.72,24.6072,28.5519,26.5795,26.5795,20,379,0.8764,0.9971,72.2179
APP,2025-12-12,2025-12-26,14,call,47.72,22.7877,26.4033,24.5955,24.5955,46,282,0.8715,0.9942,72.2179
APP,2025-12-12,2025-12-26,14,call,49.72,20.5561,24.6891,22.6226,22.6226,25,421,0.8665,0.9891,72.2179
APP,2025-12-12,2025-12-26,14,call,51.72,19.2422,22.0927,20.6675,20.6675,47,469,0.8615,0.9809,72.2179
APP,2025-12-12,2025-12-26,14,call,53.72,17.5051,19.9736,18.7394,18.7394,91,1015,0.8565,0.9683,72.2179
APP,2025-12-12,2025-12-26,14,call,55.72,15.6333,18.0665,16.8499,16.8499,143,1562,0.8515,0.9503,72.2179
APP,2025-12-12,2025-12-26,14,call,57.72,14.0698,15.9557,15.0128,15.0128,302,1459,0.8465,0.9256,72.2179
APP,2025-12-12,2025-12-26,14,call,59.72,12.2818,14.205,13.2434,13.2434,419,3019,0.8416,0.8934,72.2179
APP,2025-12-12,2025-12-26,14,call,61.72,10.9136,12.2023,11.5579,11.5579,290,4143,0.8366,0.8532,72.2179
APP,2025-12-12,2025-12-26,14,call,63.72,9.3666,10.5775,9.9721,9.9721,1032,6082,0.8316,0.805,72.2179
APP,2025-12-12,2025-12-26,14,call,65.72,8.0979,8.9022,8.5001,8.5001,1182,5038,0.8266,0.7495,72.2179
APP,2025-12-12,2025-12-26,14,call,67.72,6.8342,7.4729,7.1536,7.1536,772,4668,0.8216,0.6878,72.2179
APP,2025-12-12,2025-12-26,14,call,69.72,5.6079,6.2738,5.9408,5.9408,2013,13119,0.8166,0.6216,72.2179
APP,2025-12-12,2025-12-26,14,call,71.72,4.6183,5.1138,4.8661,4.8661,3678,7021,0.8116,0.5528,72.2179
APP,2025-12-12,2025-12-26,14,call,73.72,3.7851,4.1956,3.9903,3.9903,3585,13091,0.8175,0.4845,72.2179
APP,2025-12-12,2025-12-26,14,call,75.72,3.0907,3.4416,3.2661,3.2661,1477,5471,0.8269,0.42,72.2179
APP,2025-12-12,2025-12-26,14,call,77.72,2.491,2.8291,2.6601,2.6601,1190,5952,0.8363,0.3605,72.2179
APP,2025-12-12,2025-12-26,14,call,79.72,2.0506,2.2651,2.1578,2.1578,520,5868,0.8457,0.3069,72.2179
APP,2025-12-12,2025-12-26,14,call,81.72,1.6507,1.8395,1.7451,1.7451,880,2923,0.8551,0.2594,72.2179
APP,2025-12-12,2025-12-26,14,call,83.72,1.3239,1.4925,1.4082,1.4082,496,2865,0.8646,0.218,72.2179
APP,2025-12-12,2025-12-26,14,call,85.72,1.0522,1.2175,1.1349,1.1349,130,3042,0.874,0.1823,72.2179
APP,2025-12-12,2025-12-26,14,call,87.72,0.8396,0.9884,0.914,0.914,259,994,0.8834,0.1518,72.2179
APP,2025-12-12,2025-12-26,14,call,89.72,0.6868,0.7856,0.7362,0.7362,63,1682,0.8928,0.1261,72.2179
APP,2025-12-12,2025-12-26,14,call,91.72,0.5459,0.6411,0.5935,0.5935,59,563,0.9022,0.1046,72.2179
APP,2025-12-12,2025-12-26,14,call,93.72,0.4409,0.5171,0.479,0.479,44,449,0.9116,0.0866,72.2179
APP,2025-12-12,2025-12-26,14,call,95.72,0.3534,0.4212,0.3873,0.3873,43,484,0.921,0.0717,72.2179
APP,2025-12-12,2025-12-26,14,call,97.72,0.2842,0.3435,0.3139,0.3139,11,220,0.9305,0.0594,72.2179
APP,2025-12-12,2025-12-26,14,call,99.72,0.2336,0.2764,0.255,0.255,16,349,0.9399,0.0492,72.2179
APP,2025-12-12,2025-12-26,14,call,101.72,0.1855,0.2301,0.2078,0.2078,4,235,0.9493,0.0408,72.2179
APP,2025-12-12,2025-12-26,14,call,103.72,0.1546,0.1851,0.1699,0.1699,8,191,0.9587,0.0339,72.2179
APP,2025-12-12,2025-12-26,14,call,105.72,0.1267,0.152,0.1394,0.1394,2,159,0.9681,0.0283,72.2179
APP,2025-12-12,2025-12-26,14,put,39.72,0.01,0.02,0.015,0.015,5,139,1.0264,-0.001,72.2179
APP,2025-12-12,2025-12-26,14,put,41.72,0.01,0.02,0.015,0.015,4,298,1.0131,-0.002,72.2179
APP,2025-12-12,2025-12-26,14,put,43.72,0.0161,0.0261,0.0211,0.0211,9,440,0.9998,-0.0038,72.2179
APP,2025-12-12,2025-12-26,14,put,45.72,0.03,0.04,0.035,0.035,30,360,0.9865,-0.0067,72.2179
APP,2025-12-12,2025-12-26,14,put,47.72,0.0531,0.0631,0.0581,0.0581,52,389,0.9732,-0.0114,72.2179
APP,2025-12-12,2025-12-26,14,put,49.72,0.0902,0.1036,0.0969,0.0969,29,868,0.9599,-0.0184,72.2179
APP,2025-12-12,2025-12-26,14,put,51.72,0.1438,0.1711,0.1575,0.1575,43,696,0.9466,-0.0286,72.2179
APP,2025-12-12,2025-12-26,14,put,53.72,0.2286,0.2657,0.2472,0.2472,79,1368,0.9333,-0.0428,72.2179
APP,2025-12-12,2025-12-26,14,put,55.72,0.3516,0.3994,0.3755,0.3755,79,956,0.9201,-0.062,72.2179
APP,2025-12-12,2025-12-26,14,put,57.72,0.5196,0.5878,0.5537,0.5537,344,2416,0.9068,-0.087,72.2179
APP,2025-12-12,2025-12-26,14,put,59.72,0.7423,0.8462,0.7942,0.7942,301,3621,0.8935,-0.1186,72.2179
APP,2025-12-12,2025-12-26,14,put,61.72,1.0388,1.1819,1.1103,1.1103,484,3891,0.8802,-0.1571,72.2179
APP,2025-12-12,2025-12-26,14,put,63.72,1.4132,1.6181,1.5157,1.5157,282,3766,0.8669,-0.2029,72.2179
APP,2025-12-12,2025-12-26,14,put,65.72,1.922,2.1247,2.0234,2.0234,1544,8444,0.8536,-0.2557,72.2179
APP,2025-12-12,2025-12-26,14,put,67.72,2.5129,2.7778,2.6454,2.6454,2004,11426,0.8403,-0.3148,72.2179
APP,2025-12-12,2025-12-26,14,put,69.72,3.192,3.5914,3.3917,3.3917,1216,9295,0.827,-0.3791,72.2179
APP,2025-12-12,2025-12-26,14,put,71.72,4.053,4.4863,4.2696,4.2696,3777,9773,0.8137,-0.4472,72.2179
APP,2025-12-12,2025-12-26,14,put,73.72,5.1251,5.5959,5.3605,5.3605,1187,7488,0.8141,-0.5159,72.2179
APP,2025-12-12,2025-12-26,14,put,75.72,6.2871,6.9311,6.6091,6.6091,2794,8334,0.8191,-0.5814,72.2179
APP,2025-12-12,2025-12-26,14,put,77.72,7.5257,8.4312,7.9784,7.9784,2060,4219,0.8241,-0.6423,72.2179
APP,2025-12-12,2025-12-26,14,put,79.72,8.8253,10.0852,9.4553,9.4553,744,5312,0.8291,-0.6978,72.2179
APP,2025-12-12,2025-12-26,14,put,81.72,10.2625,11.7893,11.0259,11.0259,525,4641,0.8341,-0.7472,72.2179
APP,2025-12-12,2025-12-26,14,put,83.72,11.9233,13.4304,12.6769,12.6769,326,4182,0.8391,-0.7904,72.2179
APP,2025-12-12,2025-12-26,14,put,85.72,13.5735,15.2173,14.3954,14.3954,433,1678,0.8441,-0.8276,72.2179
APP,2025-12-12,2025-12-26,14,put,87.72,15.1673,17.1729,16.1701,16.1701,94,2520,0.849,-0.8593,72.2179
APP,2025-12-12,2025-12-26,14,put,89.72,16.6822,19.2995,17.9908,17.9908,143,1775,0.854,-0.8858,72.2179
APP,2025-12-12,2025-12-26,14,put,91.72,18.442,21.2557,19.8489,19.8489,114,784,0.859,-0.9079,72.2179
APP,2025-12-12,2025-12-26,14,put,93.72,20.0676,23.4061,21.7368,21.7368,45,834,0.864,-0.926,72.2179
APP,2025-12-12,2025-12-26,14,put,95.72,21.5184,25.779,23.6487,23.6487,20,577,0.869,-0.9408,72.2179
APP,2025-12-12,2025-12-26,14,put,97.72,23.7208,27.438,25.5794,25.5794,26,573,0.874,-0.9528,72.2179
APP,2025-12-12,2025-12-26,14,put,99.72,24.8964,30.1535,27.5249,27.5249,22,190,0.8789,-0.9624,72.2179
APP,2025-12-12,2025-12-26,14,put,101.72,26.519,32.4451,29.4821,29.4821,13,203,0.8839,-0.9702,72.2179
APP,2025-12-12,2025-12-26,14,put,103.72,28.2122,34.6842,31.4482,31.4482,3,226,0.8889,-0.9763,72.2179
APP,2025-12-12,2025-12-26,14,put,105.72,29.7125,37.1302,33.4214,33.4214,5,112,0.8939,-0.9813,72.2179
APP,2025-12-12,2026-01-02,21,call,39.72,29.0339,36.1599,32.5969,32.5969,6,70,0.8816,0.9984,72.2179
APP,2025-12-12,2026-01-02,21,call,41.72,28.0843,33.1351,30.6097,30.6097,9,115,0.8766,0.9968,72.2179
APP,2025-12-12,2026-01-02,21,call,43.72,26.0216,31.2369,28.6292,28.6292,12,274,0.8716,0.9941,72.2179
APP,2025-12-12,2026-01-02,21,call,45.72,24.2577,29.0613,26.6595,26.6595,20,265,0.8666,0.9897,72.2179
APP,2025-12-12,2026-01-02,21,call,47.72,22.7931,26.6187,24.7059,24.7059,24,400,0.8617,0.983,72.2179
APP,2025-12-12,2026-01-02,21,call,49.72,20.6875,24.8632,22.7753,22.7753,51,275,0.8567,0.9732,72.2179
APP,2025-12-12,2026-01-02,21,call,51.72,19.1311,22.6211,20.8761,20.8761,42,515,0.8517,0.9597,72.2179
APP,2025-12-12,2026-01-02,21,call,53.72,17.3851,20.6508,19.0179,19.0179,74,1152,0.8467,0.9418,72.2179
APP,2025-12-12,2026-01-02,21,call,55.72,15.8456,18.5774,17.2115,17.2115,61,930,0.8417,0.9188,72.2179
APP,2025-12-12,2026-01-02,21,call,57.72,14.336,16.6001,15.4681,15.4681,253,2084,0.8367,0.8903,72.2179
APP,2025-12-12,2026-01-02,21,call,59.72,12.8341,14.7636,13.7989,13.7989,369,1045,0.8318,0.8563,72.2179
APP,2025-12-12,2026-01-02,21,call,61.72,11.3664,13.063,12.2147,12.2147,281,2413,0.8268,0.8167,72.2179
APP,2025-12-12,2026-01-02,21,call,63.72,10.1294,11.3209,10.7252,10.7252,423,2507,0.8218,0.772,72.2179
APP,2025-12-12,2026-01-02,21,call,65.72,8.8072,9.8697,9.3384,9.3384,1153,4301,0.8168,0.7227,72.2179
APP,2025-12-12,2026-01-02,21,call,67.72,7.595,8.5263,8.0606,8.0606,945,6086,0.8118,0.6698,72.2179
APP,2025-12-12,2026-01-02,21,call,69.72,6.4937,7.2976,6.8957,6.8957,1578,10905,0.8068,0.6143,72.2179
APP,2025-12-12,2026-01-02,21,call,71.72,5.5618,6.1284,5.8451,5.8451,1240,14293,0.8018,0.5573,72.2179
APP,2025-12-12,2026-01-02,21,call,73.72,4.7691,5.1967,4.9829,4.9829,1805,11678,0.8077,0.501,72.2179
APP,2025-12-12,2026-01-02,21,call,75.72,4.0555,4.454,4.2547,4.2547,2102,9287,0.8171,0.4475,72.2179
APP,2025-12-12,2026-01-02,21,call,77.72,3.4547,3.7971,3.6259,3.6259,366,5732,0.8265,0.3976,72.2179
APP,2025-12-12,2026-01-02,21,call,79.72,2.8908,3.2811,3.0859,3.0859,284,2987,0.8359,0.3515,72.2179
APP,2025-12-12,2026-01-02,21,call,81.72,2.47,2.779,2.6245,2.6245,555,3766,0.8453,0.3096,72.2179
APP,2025-12-12,2026-01-02,21,call,83.72,2.0967,2.3667,2.2317,2.2317,122,2763,0.8548,0.2719,72.2179
APP,2025-12-12,2026-01-02,21,call,85.72,1.7666,2.0299,1.8983,1.8983,225,1048,0.8642,0.2382,72.2179
APP,2025-12-12,2026-01-02,21,call,87.72,1.5137,1.7181,1.6159,1.6159,100,1245,0.8736,0.2083,72.2179
APP,2025-12-12,2026-01-02,21,call,89.72,1.2746,1.4798,1.3772,1.3772,130,996,0.883,0.182,72.2179
APP,2025-12-12,2026-01-02,21,call,91.72,1.0826,1.2684,1.1755,1.1755,53,1071,0.8924,0.1589,72.2179
APP,2025-12-12,2026-01-02,21,call,93.72,0.9297,1.0809,1.0053,1.0053,35,532,0.9018,0.1387,72.2179
APP,2025-12-12,2026-01-02,21,call,95.72,0.7915,0.9314,0.8615,0.8615,26,389,0.9112,0.1212,72.2179
APP,2025-12-12,2026-01-02,21,call,97.72,0.6786,0.8014,0.74,0.74,17,322,0.9207,0.1059,72.2179
APP,2025-12-12,2026-01-02,21,call,99.72,0.5829,0.6917,0.6373,0.6373,18,226,0.9301,0.0927,72.2179
APP,2025-12-12,2026-01-02,21,call,101.72,0.5004,0.6003,0.5503,0.5503,7,195,0.9395,0.0812,72.2179
APP,2025-12-12,2026-01-02,21,call,103.72,0.4298,0.5235,0.4766,0.4766,2,92,0.9489,0.0712,72.2179
APP,2025-12-12,2026-01-02,21,call,105.72,0.3687,0.4594,0.414,0.414,4,89,0.9583,0.0626,72.2179
APP,2025-12-12,2026-01-02,21,put,39.72,0.0263,0.0363,0.0313,0.0313,6,129,1.0166,-0.0049,72.2179
APP,2025-12-12,2026-01-02,21,put,41.72,0.0449,0.0549,0.0499,0.0499,3,265,1.0033,-0.008,72.2179
APP,2025-12-12,2026-01-02,21,put,43.72,0.0723,0.0885,0.0804,0.0804,13,317,0.99,-0.0125,72.2179
APP,2025-12-12,2026-01-02,21,put,45.72,0.1153,0.1366,0.1259,0.1259,19,379,0.9767,-0.0188,72.2179
APP,2025-12-12,2026-01-02,21,put,47.72,0.1725,0.2096,0.191,0.191,29,237,0.9634,-0.0275,72.2179
APP,2025-12-12,2026-01-02,21,put,49.72,0.26,0.303,0.2815,0.2815,40,734,0.9501,-0.039,72.2179
APP,2025-12-12,2026-01-02,21,put,51.72,0.3713,0.4366,0.404,0.404,72,481,0.9368,-0.0539,72.2179
APP,2025-12-12,2026-01-02,21,put,53.72,0.5179,0.614,0.5659,0.5659,66,1174,0.9235,-0.0726,72.2179
APP,2025-12-12,2026-01-02,21,put,55.72,0.713,0.8381,0.7756,0.7756,82,1190,0.9103,-0.0955,72.2179
APP,2025-12-12,2026-01-02,21,put,57.72,0.9806,1.1026,1.0416,1.0416,188,976,0.897,-0.1231,72.2179
APP,2025-12-12,2026-01-02,21,put,59.72,1.2672,1.4786,1.3729,1.3729,152,1857,0.8837,-0.1554,72.2179
APP,2025-12-12,2026-01-02,21,put,61.72,1.6848,1.8721,1.7785,1.7785,451,2799,0.8704,-0.1927,72.2179
APP,2025-12-12,2026-01-02,21,put,63.72,2.1367,2.3973,2.267,2.267,333,3313,0.8571,-0.2349,72.2179
APP,2025-12-12,2026-01-02,21,put,65.72,2.6909,3.0023,2.8466,2.8466,1255,2930,0.8438,-0.2815,72.2179
APP,2025-12-12,2026-01-02,21,put,67.72,3.3174,3.7312,3.5243,3.5243,1496,6981,0.8305,-0.3322,72.2179
APP,2025-12-12,2026-01-02,21,put,69.72,4.0548,4.5574,4.3061,4.3061,1591,11813,0.8172,-0.3862,72.2179
APP,2025-12-12,2026-01-02,21,put,71.72,4.9272,5.4654,5.1963,5.1963,3437,10591,0.8039,-0.4427,72.2179
APP,2025-12-12,2026-01-02,21,put,73.72,6.0315,6.5533,6.2924,6.2924,1410,5168,0.8043,-0.4993,72.2179
APP,2025-12-12,2026-01-02,21,put,75.72,7.0897,7.9692,7.5294,7.5294,1449,9482,0.8093,-0.5537,72.2179
APP,2025-12-12,2026-01-02,21,put,77.72,8.3104,9.4252,8.8678,8.8678,794,2938,0.8143,-0.6051,72.2179
APP,2025-12-12,2026-01-02,21,put,79.72,9.7217,10.8744,10.298,10.298,932,2923,0.8193,-0.6528,72.2179
APP,2025-12-12,2026-01-02,21,put,81.72,11.0419,12.5792,11.8106,11.8106,495,2390,0.8243,-0.6966,72.2179
APP,2025-12-12,2026-01-02,21,put,83.72,12.4453,14.3463,13.3958,13.3958,134,3572,0.8293,-0.7363,72.2179
APP,2025-12-12,2026-01-02,21,put,85.72,14.0965,15.9928,15.0446,15.0446,154,994,0.8343,-0.7719,72.2179
APP,2025-12-12,2026-01-02,21,put,87.72,15.6469,17.8499,16.7484,16.7484,61,1371,0.8392,-0.8034,72.2179
APP,2025-12-12,2026-01-02,21,put,89.72,17.2024,19.7966,18.4995,18.4995,124,1065,0.8442,-0.8312,72.2179
APP,2025-12-12,2026-01-02,21,put,91.72,18.8791,21.7026,20.2908,20.2908,41,969,0.8492,-0.8555,72.2179
APP,2025-12-12,2026-01-02,21,put,93.72,20.2285,24.004,22.1162,22.1162,67,373,0.8542,-0.8766,72.2179
APP,2025-12-12,2026-01-02,21,put,95.72,21.6535,26.2873,23.9704,23.9704,44,372,0.8592,-0.8949,72.2179
APP,2025-12-12,2026-01-02,21,put,97.72,23.8757,27.8214,25.8486,25.8486,29,265,0.8642,-0.9106,72.2179
APP,2025-12-12,2026-01-02,21,put,99.72,25.3664,30.1273,27.7469,27.7469,6,266,0.8691,-0.924,72.2179
APP,2025-12-12,2026-01-02,21,put,101.72,27.0634,32.2604,29.6619,29.6619,12,214,0.8741,-0.9355,72.2179
APP,2025-12-12,2026-01-02,21,put,103.72,28.0665,35.1152,31.5908,31.5908,6,129,0.8791,-0.9452,72.2179
APP,2025-12-12,2026-01-02,21,put,105.72,30.5953,36.4672,33.5312,33.5312,3,82,0.8841,-0.9535,72.2179
APP,2025-12-12,2026-01-09,28,call,39.72,29.961,35.3318,32.6464,32.6464,5,90,0.8718,0.9955,72.2179
APP,2025-12-12,2026-01-09,28,call,41.72,27.464,33.884,30.674,30.674,6,173,0.8668,0.9922,72.2179
APP,2025-12-12,2026-01-09,28,call,43.72,26.4265,31.0026,28.7145,28.7145,10,247,0.8618,0.9873,72.2179
APP,2025-12-12,2026-01-09,28,call,45.72,24.2848,29.2617,26.7732,26.7732,10,276,0.8568,0.9802,72.2179
APP,2025-12-12,2026-01-09,28,call,47.72,22.4984,27.2145,24.8564,24.8564,8,375,0.8519,0.9704,72.2179
APP,2025-12-12,2026-01-09,28,call,49.72,21.3259,24.6171,22.9715,22.9715,29,412,0.8469,0.9574,72.2179
APP,2025-12-12,2026-01-09,28,call,51.72,19.5619,22.6911,21.1265,21.1265,34,506,0.8419,0.9408,72.2179
APP,2025-12-12,2026-01-09,28,call,53.72,17.7069,20.9536,19.3302,19.3302,34,492,0.8369,0.9201,72.2179
APP,2025-12-12,2026-01-09,28,call,55.72,16.3979,18.7851,17.5915,17.5915,135,1274,0.8319,0.8951,72.2179
APP,2025-12-12,2026-01-09,28,call,57.72,14.7877,17.0507,15.9192,15.9192,110,666,0.8269,0.8657,72.2179
APP,2025-12-12,2026-01-09,28,call,59.72,13.3531,15.2902,14.3216,14.3216,308,1243,0.822,0.832,72.2179
