ticker,as_of_date,expiration,dte,option_type,strike,bid,ask,mid,mark,volume,open_interest,implied_vol,delta,underlying_price
APP,2026-02-13,2026-02-20,7,call,90.86,0.9728,1.0781,1.0254,1.0254,1104,7710,0.8589,0.2001,81.5666
APP,2026-02-13,2026-02-20,7,call,92.86,0.7126,0.7966,0.7546,0.7546,344,3698,0.8673,0.1554,81.5666
APP,2026-02-13,2026-02-20,7,call,94.86,0.5129,0.5896,0.5513,0.5513,627,1805,0.8756,0.1193,81.5666
APP,2026-02-13,2026-02-20,7,call,96.86,0.3691,0.4316,0.4003,0.4003,250,3383,0.884,0.0907,81.5666
APP,2026-02-13,2026-02-20,7,call,98.86,0.2657,0.313,0.2894,0.2894,339,2578,0.8923,0.0683,81.5666
APP,2026-02-13,2026-02-20,7,call,100.86,0.1952,0.2216,0.2084,0.2084,99,1073,0.9006,0.0511,81.5666
APP,2026-02-13,2026-02-20,7,call,102.86,0.1376,0.1618,0.1497,0.1497,132,1180,0.909,0.0381,81.5666
APP,2026-02-13,2026-02-20,7,call,104.86,0.1002,0.1146,0.1074,0.1074,104,956,0.9173,0.0282,81.5666
APP,2026-02-13,2026-02-20,7,call,106.86,0.0716,0.0824,0.077,0.077,102,577,0.9256,0.0208,81.5666
APP,2026-02-13,2026-02-20,7,call,108.86,0.0503,0.0603,0.0553,0.0553,53,373,0.934,0.0153,81.5666
APP,2026-02-13,2026-02-20,7,call,110.86,0.0356,0.0456,0.0406,0.0406,46,336,0.9423,0.0113,81.5666
APP,2026-02-13,2026-02-20,7,call,112.86,0.0258,0.0358,0.0308,0.0308,25,496,0.9506,0.0083,81.5666
APP,2026-02-13,2026-02-20,7,call,114.86,0.0184,0.0284,0.0234,0.0234,15,252,0.959,0.0061,81.5666
APP,2026-02-13,2026-02-20,7,call,116.86,0.0134,0.0234,0.0184,0.0184,12,318,0.9673,0.0045,81.5666
APP,2026-02-13,2026-02-20,7,call,118.86,0.01,0.02,0.015,0.015,8,266,0.9757,0.0033,81.5666
APP,2026-02-13,2026-02-20,7,put,44.86,0.01,0.02,0.015,0.015,4,241,1.0362,-0.0,81.5666
APP,2026-02-13,2026-02-20,7,put,46.86,0.01,0.02,0.015,0.015,13,225,1.0244,-0.0,81.5666
APP,2026-02-13,2026-02-20,7,put,48.86,0.01,0.02,0.015,0.015,23,508,1.0127,-0.0001,81.5666
APP,2026-02-13,2026-02-20,7,put,50.86,0.01,0.02,0.015,0.015,22,642,1.0009,-0.0002,81.5666
APP,2026-02-13,2026-02-20,7,put,52.86,0.01,0.02,0.015,0.015,63,571,0.9891,-0.0006,81.5666
APP,2026-02-13,2026-02-20,7,put,54.86,0.01,0.02,0.015,0.015,58,946,0.9774,-0.0013,81.5666
APP,2026-02-13,2026-02-20,7,put,56.86,0.01,0.02,0.015,0.015,54,729,0.9656,-0.0028,81.5666
APP,2026-02-13,2026-02-20,7,put,58.86,0.0181,0.0281,0.0231,0.0231,93,1158,0.9538,-0.0055,81.5666
APP,2026-02-13,2026-02-20,7,put,60.86,0.036,0.046,0.041,0.041,228,2204,0.942,-0.0103,81.5666
APP,2026-02-13,2026-02-20,7,put,62.86,0.0673,0.0777,0.0725,0.0725,258,2334,0.9303,-0.0182,81.5666
APP,2026-02-13,2026-02-20,7,put,64.86,0.1203,0.1383,0.1293,0.1293,394,3629,0.9185,-0.0307,81.5666
APP,2026-02-13,2026-02-20,7,put,66.86,0.2081,0.2332,0.2206,0.2206,319,1726,0.9067,-0.0493,81.5666
APP,2026-02-13,2026-02-20,7,put,68.86,0.341,0.3815,0.3613,0.3613,259,3247,0.895,-0.0757,81.5666
APP,2026-02-13,2026-02-20,7,put,70.86,0.5299,0.608,0.569,0.569,428,6588,0.8832,-0.1117,81.5666
APP,2026-02-13,2026-02-20,7,put,72.86,0.8149,0.9131,0.864,0.864,1956,6763,0.8714,-0.1582,81.5666
APP,2026-02-13,2026-02-20,7,put,74.86,1.2046,1.3309,1.2677,1.2677,1092,11892,0.8597,-0.2158,81.5666
APP,2026-02-13,2026-02-20,7,put,76.86,1.6933,1.9087,1.801,1.801,2208,5705,0.8479,-0.2839,81.5666
APP,2026-02-13,2026-02-20,7,put,78.86,2.348,2.6161,2.482,2.482,3518,17669,0.8361,-0.361,81.5666
APP,2026-02-13,2026-02-20,7,put,80.86,3.1774,3.4715,3.3245,3.3245,3210,27586,0.8243,-0.4444,81.5666
APP,2026-02-13,2026-02-20,7,put,82.86,4.1939,4.5719,4.3829,4.3829,3345,14252,0.8231,-0.5297,81.5666
APP,2026-02-13,2026-02-20,7,put,84.86,5.3323,5.9308,5.6315,5.6315,1423,8445,0.8275,-0.6109,81.5666
APP,2026-02-13,2026-02-20,7,put,86.86,6.6146,7.4438,7.0292,7.0292,1124,14933,0.8319,-0.685,81.5666
APP,2026-02-13,2026-02-20,7,put,88.86,8.1343,8.9793,8.5568,8.5568,2189,11633,0.8363,-0.7502,81.5666
APP,2026-02-13,2026-02-20,7,put,90.86,9.5174,10.8698,10.1936,10.1936,1266,4653,0.8407,-0.8057,81.5666
APP,2026-02-13,2026-02-20,7,put,92.86,11.0999,12.7393,11.9196,11.9196,835,6732,0.8451,-0.8515,81.5666
APP,2026-02-13,2026-02-20,7,put,94.86,12.9098,14.5227,13.7162,13.7162,270,5498,0.8495,-0.8884,81.5666
APP,2026-02-13,2026-02-20,7,put,96.86,14.4884,16.6468,15.5676,15.5676,253,2849,0.854,-0.9174,81.5666
APP,2026-02-13,2026-02-20,7,put,98.86,16.0445,18.8763,17.4604,17.4604,416,2081,0.8584,-0.9397,81.5666
APP,2026-02-13,2026-02-20,7,put,100.86,17.9319,20.8359,19.3839,19.3839,167,2656,0.8628,-0.9565,81.5666
APP,2026-02-13,2026-02-20,7,put,102.86,19.7912,22.8684,21.3298,21.3298,88,771,0.8672,-0.9689,81.5666
APP,2026-02-13,2026-02-20,7,put,104.86,21.2166,25.3671,23.2918,23.2918,153,1648,0.8716,-0.978,81.5666
APP,2026-02-13,2026-02-20,7,put,106.86,23.4232,27.1073,25.2652,25.2652,85,1047,0.876,-0.9846,81.5666
APP,2026-02-13,2026-02-20,7,put,108.86,25.0979,29.3953,27.2466,27.2466,51,510,0.8804,-0.9893,81.5666
APP,2026-02-13,2026-02-20,7,put,110.86,26.4812,31.9857,29.2335,29.2335,30,816,0.8848,-0.9926,81.5666
APP,2026-02-13,2026-02-20,7,put,112.86,28.5801,33.8682,31.2241,31.2241,37,244,0.8893,-0.9949,81.5666
APP,2026-02-13,2026-02-20,7,put,114.86,30.6111,35.8236,33.2174,33.2174,19,427,0.8937,-0.9965,81.5666
APP,2026-02-13,2026-02-20,7,put,116.86,32.0563,38.3684,35.2123,35.2123,10,303,0.8981,-0.9976,81.5666
APP,2026-02-13,2026-02-20,7,put,118.86,33.4003,41.0166,37.2085,37.2085,5,139,0.9025,-0.9984,81.5666
APP,2026-02-13,2026-02-27,14,call,44.86,33.2501,40.299,36.7745,36.7745,2,167,0.8914,0.9998,81.5666
APP,2026-02-13,2026-02-27,14,call,46.86,31.3137,38.2439,34.7788,34.7788,12,96,0.887,0.9995,81.5666
APP,2026-02-13,2026-02-27,14,call,48.86,29.8164,35.7525,32.7844,32.7844,10,194,0.8826,0.9989,81.5666
APP,2026-02-13,2026-02-27,14,call,50.86,28.0235,33.5619,30.7927,30.7927,12,406,0.8782,0.9978,81.5666
APP,2026-02-13,2026-02-27,14,call,52.86,26.4749,31.1363,28.8056,28.8056,18,361,0.8737,0.9957,81.5666
APP,2026-02-13,2026-02-27,14,call,54.86,24.3638,29.2886,26.8262,26.8262,33,273,0.8693,0.9923,81.5666
APP,2026-02-13,2026-02-27,14,call,56.86,22.9145,26.8032,24.8589,24.8589,30,493,0.8649,0.9869,81.5666
APP,2026-02-13,2026-02-27,14,call,58.86,21.4024,24.4168,22.9096,22.9096,53,637,0.8605,0.9788,81.5666
APP,2026-02-13,2026-02-27,14,call,60.86,19.5424,22.4298,20.9861,20.9861,59,1441,0.8561,0.9671,81.5666
APP,2026-02-13,2026-02-27,14,call,62.86,17.6571,20.5381,19.0976,19.0976,209,1420,0.8517,0.951,81.5666
APP,2026-02-13,2026-02-27,14,call,64.86,16.2375,18.2727,17.2551,17.2551,189,2451,0.8473,0.9297,81.5666
APP,2026-02-13,2026-02-27,14,call,66.86,14.4322,16.5088,15.4705,15.4705,149,2507,0.8429,0.9025,81.5666
APP,2026-02-13,2026-02-27,14,call,68.86,12.9431,14.5697,13.7564,13.7564,361,3933,0.8384,0.8692,81.5666
APP,2026-02-13,2026-02-27,14,call,70.86,11.4581,12.7929,12.1255,12.1255,382,3314,0.834,0.8296,81.5666
APP,2026-02-13,2026-02-27,14,call,72.86,9.9108,11.268,10.5894,10.5894,502,5345,0.8296,0.7839,81.5666
APP,2026-02-13,2026-02-27,14,call,74.86,8.5886,9.7286,9.1586,9.1586,1066,8610,0.8252,0.7327,81.5666
APP,2026-02-13,2026-02-27,14,call,76.86,7.4222,8.2605,7.8413,7.8413,2447,7666,0.8208,0.6771,81.5666
APP,2026-02-13,2026-02-27,14,call,78.86,6.3582,6.9287,6.6435,6.6435,3087,12112,0.8164,0.6181,81.5666
APP,2026-02-13,2026-02-27,14,call,80.86,5.3178,5.818,5.5679,5.5679,3631,18255,0.812,0.5571,81.5666
APP,2026-02-13,2026-02-27,14,call,82.86,4.416,4.9187,4.6673,4.6673,3050,15954,0.8158,0.4964,81.5666
APP,2026-02-13,2026-02-27,14,call,84.86,3.6958,4.1313,3.9135,3.9135,2838,12726,0.8241,0.4384,81.5666
APP,2026-02-13,2026-02-27,14,call,86.86,3.0749,3.4609,3.2679,3.2679,2139,3803,0.8325,0.3841,81.5666
APP,2026-02-13,2026-02-27,14,call,88.86,2.5869,2.8519,2.7194,2.7194,819,7189,0.8408,0.3341,81.5666
APP,2026-02-13,2026-02-27,14,call,90.86,2.1128,2.4006,2.2567,2.2567,523,6104,0.8491,0.2889,81.5666
APP,2026-02-13,2026-02-27,14,call,92.86,1.7446,1.9928,1.8687,1.8687,243,3688,0.8575,0.2485,81.5666
APP,2026-02-13,2026-02-27,14,call,94.86,1.4302,1.6599,1.5451,1.5451,293,2888,0.8658,0.2128,81.5666
APP,2026-02-13,2026-02-27,14,call,96.86,1.1916,1.3609,1.2762,1.2762,241,2128,0.8742,0.1816,81.5666
APP,2026-02-13,2026-02-27,14,call,98.86,0.9801,1.1273,1.0537,1.0537,195,1852,0.8825,0.1545,81.5666
APP,2026-02-13,2026-02-27,14,call,100.86,0.8165,0.9235,0.87,0.87,93,1503,0.8908,0.1311,81.5666
APP,2026-02-13,2026-02-27,14,call,102.86,0.6636,0.7738,0.7187,0.7187,47,857,0.8992,0.1111,81.5666
APP,2026-02-13,2026-02-27,14,call,104.86,0.5515,0.6369,0.5942,0.5942,57,864,0.9075,0.0941,81.5666
APP,2026-02-13,2026-02-27,14,call,106.86,0.4526,0.5311,0.4919,0.4919,68,456,0.9158,0.0796,81.5666
APP,2026-02-13,2026-02-27,14,call,108.86,0.3733,0.4423,0.4078,0.4078,23,523,0.9242,0.0673,81.5666
APP,2026-02-13,2026-02-27,14,call,110.86,0.306,0.3715,0.3387,0.3387,16,211,0.9325,0.057,81.5666
APP,2026-02-13,2026-02-27,14,call,112.86,0.2577,0.3062,0.282,0.282,9,388,0.9408,0.0483,81.5666
APP,2026-02-13,2026-02-27,14,call,114.86,0.2155,0.255,0.2352,0.2352,14,220,0.9492,0.0409,81.5666
APP,2026-02-13,2026-02-27,14,call,116.86,0.1811,0.2124,0.1968,0.1968,11,98,0.9575,0.0347,81.5666
APP,2026-02-13,2026-02-27,14,call,118.86,0.1466,0.1834,0.165,0.165,8,95,0.9659,0.0295,81.5666
APP,2026-02-13,2026-02-27,14,put,44.86,0.01,0.02,0.015,0.015,8,231,1.0264,-0.001,81.5666
APP,2026-02-13,2026-02-27,14,put,46.86,0.01,0.02,0.015,0.015,13,304,1.0146,-0.0019,81.5666
APP,2026-02-13,2026-02-27,14,put,48.86,0.0155,0.0255,0.0205,0.0205,7,247,1.0029,-0.0033,81.5666
APP,2026-02-13,2026-02-27,14,put,50.86,0.0269,0.0369,0.0319,0.0319,24,348,0.9911,-0.0056,81.5666
APP,2026-02-13,2026-02-27,14,put,52.86,0.0462,0.0562,0.0512,0.0512,14,316,0.9793,-0.009,81.5666
APP,2026-02-13,2026-02-27,14,put,54.86,0.0751,0.0877,0.0814,0.0814,30,661,0.9676,-0.0141,81.5666
APP,2026-02-13,2026-02-27,14,put,56.86,0.1171,0.1386,0.1278,0.1278,29,553,0.9558,-0.0212,81.5666
APP,2026-02-13,2026-02-27,14,put,58.86,0.179,0.211,0.195,0.195,90,1270,0.944,-0.0311,81.5666
APP,2026-02-13,2026-02-27,14,put,60.86,0.2701,0.3087,0.2894,0.2894,86,1746,0.9322,-0.0442,81.5666
APP,2026-02-13,2026-02-27,14,put,62.86,0.3873,0.4502,0.4188,0.4188,226,1760,0.9205,-0.0613,81.5666
APP,2026-02-13,2026-02-27,14,put,64.86,0.5515,0.6324,0.5919,0.5919,160,1907,0.9087,-0.083,81.5666
APP,2026-02-13,2026-02-27,14,put,66.86,0.7663,0.8708,0.8186,0.8186,378,1610,0.8969,-0.1097,81.5666
APP,2026-02-13,2026-02-27,14,put,68.86,1.0434,1.1747,1.1091,1.1091,249,4241,0.8852,-0.1418,81.5666
APP,2026-02-13,2026-02-27,14,put,70.86,1.3792,1.5688,1.474,1.474,397,3986,0.8734,-0.1796,81.5666
APP,2026-02-13,2026-02-27,14,put,72.86,1.8121,2.0359,1.924,1.924,1391,5410,0.8616,-0.223,81.5666
APP,2026-02-13,2026-02-27,14,put,74.86,2.3526,2.5853,2.469,2.469,864,4478,0.8499,-0.2717,81.5666
APP,2026-02-13,2026-02-27,14,put,76.86,2.969,3.2669,3.1179,3.1179,1498,6747,0.8381,-0.3251,81.5666
APP,2026-02-13,2026-02-27,14,put,78.86,3.6501,4.1063,3.8782,3.8782,2788,11930,0.8263,-0.3825,81.5666
APP,2026-02-13,2026-02-27,14,put,80.86,4.5531,4.9575,4.7553,4.7553,1913,14245,0.8145,-0.4428,81.5666
APP,2026-02-13,2026-02-27,14,put,82.86,5.5082,6.1301,5.8192,5.8192,2262,18516,0.8133,-0.5038,81.5666
APP,2026-02-13,2026-02-27,14,put,84.86,6.6336,7.4419,7.0378,7.0378,1978,12225,0.8177,-0.5626,81.5666
APP,2026-02-13,2026-02-27,14,put,86.86,7.9575,8.7754,8.3664,8.3664,1955,5392,0.8221,-0.6181,81.5666
APP,2026-02-13,2026-02-27,14,put,88.86,9.1905,10.3998,9.7952,9.7952,953,4854,0.8265,-0.6696,81.5666
APP,2026-02-13,2026-02-27,14,put,90.86,10.5376,12.089,11.3133,11.3133,1237,4396,0.8309,-0.7165,81.5666
APP,2026-02-13,2026-02-27,14,put,92.86,12.1918,13.6284,12.9101,12.9101,312,2977,0.8353,-0.7585,81.5666
APP,2026-02-13,2026-02-27,14,put,94.86,13.7127,15.4375,14.5751,14.5751,634,3836,0.8397,-0.7958,81.5666
APP,2026-02-13,2026-02-27,14,put,96.86,15.2021,17.3949,16.2985,16.2985,137,1731,0.8442,-0.8283,81.5666
APP,2026-02-13,2026-02-27,14,put,98.86,16.701,19.4418,18.0714,18.0714,114,1795,0.8486,-0.8565,81.5666
APP,2026-02-13,2026-02-27,14,put,100.86,18.5991,21.1725,19.8858,19.8858,163,1070,0.853,-0.8807,81.5666
APP,2026-02-13,2026-02-27,14,put,102.86,20.2966,23.1728,21.7347,21.7347,40,1027,0.8574,-0.9012,81.5666
APP,2026-02-13,2026-02-27,14,put,104.86,21.6002,25.6241,23.6121,23.6121,71,1147,0.8618,-0.9185,81.5666
APP,2026-02-13,2026-02-27,14,put,106.86,23.1303,27.8954,25.5129,25.5129,56,595,0.8662,-0.933,81.5666
APP,2026-02-13,2026-02-27,14,put,108.86,24.8108,30.0544,27.4326,27.4326,42,404,0.8706,-0.945,81.5666
APP,2026-02-13,2026-02-27,14,put,110.86,26.6823,32.0533,29.3678,29.3678,20,457,0.875,-0.9551,81.5666
APP,2026-02-13,2026-02-27,14,put,112.86,28.8096,33.8213,31.3154,31.3154,7,186,0.8795,-0.9633,81.5666
APP,2026-02-13,2026-02-27,14,put,114.86,30.5032,36.0429,33.2731,33.2731,17,148,0.8839,-0.9701,81.5666
APP,2026-02-13,2026-02-27,14,put,116.86,32.3997,38.0776,35.2387,35.2387,7,293,0.8883,-0.9756,81.5666
APP,2026-02-13,2026-02-27,14,put,118.86,33.6795,40.7419,37.2107,37.2107,8,134,0.8927,-0.9802,81.5666
APP,2026-02-13,2026-03-06,21,call,44.86,33.1922,40.441,36.8166,36.8166,1,149,0.8816,0.9984,81.5666
APP,2026-02-13,2026-03-06,21,call,46.86,31.9992,37.6589,34.8291,34.8291,4,77,0.8772,0.997,81.5666
APP,2026-02-13,2026-03-06,21,call,48.86,29.6431,36.0513,32.8472,32.8472,6,142,0.8728,0.9948,81.5666
APP,2026-02-13,2026-03-06,21,call,50.86,28.3431,33.4047,30.8739,30.8739,20,297,0.8684,0.9914,81.5666
APP,2026-02-13,2026-03-06,21,call,52.86,26.0739,31.7522,28.913,28.913,31,389,0.8639,0.9864,81.5666
APP,2026-02-13,2026-03-06,21,call,54.86,24.4732,29.4659,26.9695,26.9695,40,392,0.8595,0.9792,81.5666
APP,2026-02-13,2026-03-06,21,call,56.86,23.1079,26.9909,25.0494,25.0494,24,692,0.8551,0.9695,81.5666
APP,2026-02-13,2026-03-06,21,call,58.86,21.2193,25.0999,23.1596,23.1596,75,524,0.8507,0.9566,81.5666
APP,2026-02-13,2026-03-06,21,call,60.86,19.8033,22.8126,21.3079,21.3079,54,761,0.8463,0.9401,81.5666
APP,2026-02-13,2026-03-06,21,call,62.86,17.8602,21.1456,19.5029,19.5029,151,1566,0.8419,0.9196,81.5666
APP,2026-02-13,2026-03-06,21,call,64.86,16.7252,18.7813,17.7533,17.7533,141,1906,0.8375,0.8948,81.5666
APP,2026-02-13,2026-03-06,21,call,66.86,15.0097,17.1262,16.068,16.068,181,1532,0.8331,0.8657,81.5666
APP,2026-02-13,2026-03-06,21,call,68.86,13.4498,15.4612,14.4555,14.4555,440,1629,0.8286,0.8322,81.5666
APP,2026-02-13,2026-03-06,21,call,70.86,12.0304,13.8174,12.9239,12.9239,521,2033,0.8242,0.7945,81.5666
APP,2026-02-13,2026-03-06,21,call,72.86,10.9206,12.0393,11.48,11.48,909,5015,0.8198,0.753,81.5666
APP,2026-02-13,2026-03-06,21,call,74.86,9.589,10.6699,10.1294,10.1294,549,4969,0.8154,0.7082,81.5666
APP,2026-02-13,2026-03-06,21,call,76.86,8.4021,9.351,8.8765,8.8765,1388,5915,0.811,0.6608,81.5666
APP,2026-02-13,2026-03-06,21,call,78.86,7.3421,8.1059,7.724,7.724,972,4779,0.8066,0.6114,81.5666
APP,2026-02-13,2026-03-06,21,call,80.86,6.396,6.9494,6.6727,6.6727,3825,13727,0.8022,0.5609,81.5666
APP,2026-02-13,2026-03-06,21,call,82.86,5.466,6.1075,5.7867,5.7867,3029,11981,0.806,0.5108,81.5666
APP,2026-02-13,2026-03-06,21,call,84.86,4.818,5.2495,5.0338,5.0338,1697,4649,0.8143,0.4628,81.5666
APP,2026-02-13,2026-03-06,21,call,86.86,4.134,4.6089,4.3714,4.3714,1759,6568,0.8227,0.4175,81.5666
APP,2026-02-13,2026-03-06,21,call,88.86,3.5684,4.0149,3.7916,3.7916,515,5956,0.831,0.375,81.5666
APP,2026-02-13,2026-03-06,21,call,90.86,3.0882,3.4839,3.2861,3.2861,606,4996,0.8393,0.3358,81.5666
APP,2026-02-13,2026-03-06,21,call,92.86,2.688,3.0056,2.8468,2.8468,301,2919,0.8477,0.2998,81.5666
APP,2026-02-13,2026-03-06,21,call,94.86,2.3238,2.6086,2.4662,2.4662,187,2294,0.856,0.2671,81.5666
APP,2026-02-13,2026-03-06,21,call,96.86,1.9809,2.2933,2.1371,2.1371,193,1318,0.8644,0.2376,81.5666
APP,2026-02-13,2026-03-06,21,call,98.86,1.7013,2.0047,1.853,1.853,129,1926,0.8727,0.211,81.5666
APP,2026-02-13,2026-03-06,21,call,100.86,1.4805,1.7359,1.6082,1.6082,124,1168,0.881,0.1872,81.5666
APP,2026-02-13,2026-03-06,21,call,102.86,1.2916,1.503,1.3973,1.3973,73,1092,0.8894,0.166,81.5666
APP,2026-02-13,2026-03-06,21,call,104.86,1.1191,1.3123,1.2157,1.2157,65,844,0.8977,0.1472,81.5666
APP,2026-02-13,2026-03-06,21,call,106.86,0.984,1.1348,1.0594,1.0594,55,631,0.906,0.1306,81.5666
APP,2026-02-13,2026-03-06,21,call,108.86,0.8432,1.0064,0.9248,0.9248,20,214,0.9144,0.1159,81.5666
APP,2026-02-13,2026-03-06,21,call,110.86,0.7301,0.8876,0.8089,0.8089,10,230,0.9227,0.1029,81.5666
APP,2026-02-13,2026-03-06,21,call,112.86,0.6459,0.7719,0.7089,0.7089,14,248,0.931,0.0914,81.5666
APP,2026-02-13,2026-03-06,21,call,114.86,0.563,0.6823,0.6226,0.6226,13,132,0.9394,0.0813,81.5666
APP,2026-02-13,2026-03-06,21,call,116.86,0.4941,0.6021,0.5481,0.5481,5,170,0.9477,0.0724,81.5666
APP,2026-02-13,2026-03-06,21,call,118.86,0.4292,0.538,0.4836,0.4836,7,145,0.9561,0.0646,81.5666
APP,2026-02-13,2026-03-06,21,put,44.86,0.0298,0.0398,0.0348,0.0348,6,127,1.0166,-0.0049,81.5666
APP,2026-02-13,2026-03-06,21,put,46.86,0.0485,0.0585,0.0535,0.0535,6,259,1.0048,-0.0076,81.5666
APP,2026-02-13,2026-03-06,21,put,48.86,0.0739,0.0891,0.0815,0.0815,9,227,0.9931,-0.0113,81.5666
APP,2026-02-13,2026-03-06,21,put,50.86,0.1101,0.1347,0.1224,0.1224,6,170,0.9813,-0.0164,81.5666
APP,2026-02-13,2026-03-06,21,put,52.86,0.165,0.1929,0.1789,0.1789,26,214,0.9695,-0.0232,81.5666
APP,2026-02-13,2026-03-06,21,put,54.86,0.2356,0.2753,0.2555,0.2555,48,525,0.9578,-0.0321,81.5666
APP,2026-02-13,2026-03-06,21,put,56.86,0.3282,0.3856,0.3569,0.3569,44,884,0.946,-0.0433,81.5666
APP,2026-02-13,2026-03-06,21,put,58.86,0.4499,0.5273,0.4886,0.4886,55,866,0.9342,-0.0573,81.5666
APP,2026-02-13,2026-03-06,21,put,60.86,0.6144,0.6989,0.6567,0.6567,122,1048,0.9224,-0.0743,81.5666
APP,2026-02-13,2026-03-06,21,put,62.86,0.804,0.9312,0.8676,0.8676,191,1142,0.9107,-0.0947,81.5666
APP,2026-02-13,2026-03-06,21,put,64.86,1.0585,1.1978,1.1281,1.1281,187,855,0.8989,-0.1187,81.5666
APP,2026-02-13,2026-03-06,21,put,66.86,1.3346,1.5561,1.4453,1.4453,272,2531,0.8871,-0.1465,81.5666
APP,2026-02-13,2026-03-06,21,put,68.86,1.6945,1.9581,1.8263,1.8263,448,3343,0.8754,-0.1782,81.5666
APP,2026-02-13,2026-03-06,21,put,70.86,2.1307,2.4249,2.2778,2.2778,666,2109,0.8636,-0.2136,81.5666
APP,2026-02-13,2026-03-06,21,put,72.86,2.6485,2.9646,2.8065,2.8065,257,4029,0.8518,-0.2528,81.5666
APP,2026-02-13,2026-03-06,21,put,74.86,3.2422,3.5947,3.4185,3.4185,1234,7035,0.8401,-0.2953,81.5666
APP,2026-02-13,2026-03-06,21,put,76.86,3.8738,4.3641,4.119,4.119,676,9985,0.8283,-0.3409,81.5666
APP,2026-02-13,2026-03-06,21,put,78.86,4.6865,5.1382,4.9123,4.9123,722,7018,0.8165,-0.389,81.5666
APP,2026-02-13,2026-03-06,21,put,80.86,5.5521,6.0517,5.8019,5.8019,2553,16592,0.8047,-0.439,81.5666
APP,2026-02-13,2026-03-06,21,put,82.86,6.5637,7.1792,6.8715,6.8715,3190,7903,0.8035,-0.4894,81.5666
APP,2026-02-13,2026-03-06,21,put,84.86,7.6172,8.5498,8.0835,8.0835,1123,11945,0.8079,-0.5381,81.5666
APP,2026-02-13,2026-03-06,21,put,86.86,8.8437,9.9314,9.3875,9.3875,1769,6301,0.8123,-0.5846,81.5666
APP,2026-02-13,2026-03-06,21,put,88.86,10.1863,11.3664,10.7764,10.7764,1356,3226,0.8167,-0.6284,81.5666
APP,2026-02-13,2026-03-06,21,put,90.86,11.5541,12.931,12.2426,12.2426,472,3767,0.8211,-0.6692,81.5666
APP,2026-02-13,2026-03-06,21,put,92.86,13.0543,14.5027,13.7785,13.7785,428,1805,0.8255,-0.7069,81.5666
