ticker,as_of_date,expiration,dte,option_type,strike,bid,ask,mid,mark,volume,open_interest,implied_vol,delta,underlying_price
APP,2025-09-12,2025-09-19,7,call,153.56,0.0111,0.0211,0.0161,0.0161,11,166,0.9791,0.0029,104.6477
APP,2025-09-12,2025-09-19,7,put,57.56,0.01,0.02,0.015,0.015,11,333,1.0362,-0.0,104.6477
APP,2025-09-12,2025-09-19,7,put,60.56,0.01,0.02,0.015,0.015,9,309,1.0224,-0.0,104.6477
APP,2025-09-12,2025-09-19,7,put,63.56,0.01,0.02,0.015,0.015,25,560,1.0087,-0.0001,104.6477
APP,2025-09-12,2025-09-19,7,put,66.56,0.01,0.02,0.015,0.015,36,391,0.9949,-0.0004,104.6477
APP,2025-09-12,2025-09-19,7,put,69.56,0.01,0.02,0.015,0.015,41,560,0.9812,-0.001,104.6477
APP,2025-09-12,2025-09-19,7,put,72.56,0.0101,0.0201,0.0151,0.0151,46,1342,0.9674,-0.0025,104.6477
APP,2025-09-12,2025-09-19,7,put,75.56,0.0237,0.0337,0.0287,0.0287,166,1612,0.9536,-0.0056,104.6477
APP,2025-09-12,2025-09-19,7,put,78.56,0.0516,0.0616,0.0566,0.0566,177,2325,0.9399,-0.0115,104.6477
APP,2025-09-12,2025-09-19,7,put,81.56,0.1078,0.1216,0.1147,0.1147,103,1532,0.9261,-0.022,104.6477
APP,2025-09-12,2025-09-19,7,put,84.56,0.2049,0.2361,0.2205,0.2205,158,2012,0.9124,-0.0395,104.6477
APP,2025-09-12,2025-09-19,7,put,87.56,0.377,0.4226,0.3998,0.3998,638,4945,0.8986,-0.0666,104.6477
APP,2025-09-12,2025-09-19,7,put,90.56,0.6406,0.733,0.6868,0.6868,1080,2998,0.8848,-0.106,104.6477
APP,2025-09-12,2025-09-19,7,put,93.56,1.0541,1.1896,1.1218,1.1218,1848,3506,0.8711,-0.1598,104.6477
APP,2025-09-12,2025-09-19,7,put,96.56,1.6412,1.856,1.7486,1.7486,2520,11038,0.8573,-0.2285,104.6477
APP,2025-09-12,2025-09-19,7,put,99.56,2.4805,2.738,2.6092,2.6092,1524,14445,0.8436,-0.3114,104.6477
APP,2025-09-12,2025-09-19,7,put,102.56,3.5739,3.9034,3.7386,3.7386,5105,20262,0.8298,-0.4052,104.6477
APP,2025-09-12,2025-09-19,7,put,105.56,4.9237,5.4612,5.1925,5.1925,5982,9616,0.8218,-0.5049,104.6477
APP,2025-09-12,2025-09-19,7,put,108.56,6.6613,7.3689,7.0151,7.0151,1701,15804,0.8269,-0.6011,104.6477
APP,2025-09-12,2025-09-19,7,put,111.56,8.6543,9.5515,9.1029,9.1029,1769,9782,0.8321,-0.6881,104.6477
APP,2025-09-12,2025-09-19,7,put,114.56,10.8238,12.0097,11.4167,11.4167,2142,7373,0.8372,-0.7629,104.6477
APP,2025-09-12,2025-09-19,7,put,117.56,13.126,14.703,13.9145,13.9145,1035,5284,0.8424,-0.8244,104.6477
APP,2025-09-12,2025-09-19,7,put,120.56,15.3497,17.7621,16.5559,16.5559,558,2515,0.8476,-0.873,104.6477
APP,2025-09-12,2025-09-19,7,put,123.56,17.9475,20.6632,19.3053,19.3053,515,2648,0.8527,-0.91,104.6477
APP,2025-09-12,2025-09-19,7,put,126.56,20.7829,23.4842,22.1336,22.1336,436,3644,0.8579,-0.9375,104.6477
APP,2025-09-12,2025-09-19,7,put,129.56,23.0277,27.0076,25.0177,25.0177,89,1134,0.863,-0.9573,104.6477
APP,2025-09-12,2025-09-19,7,put,132.56,26.0593,29.8216,27.9404,27.9404,178,1756,0.8682,-0.9713,104.6477
APP,2025-09-12,2025-09-19,7,put,135.56,28.1599,33.6188,30.8894,30.8894,83,1557,0.8734,-0.9809,104.6477
APP,2025-09-12,2025-09-19,7,put,138.56,31.4829,36.2285,33.8557,33.8557,59,1013,0.8785,-0.9875,104.6477
APP,2025-09-12,2025-09-19,7,put,141.56,33.9042,39.7627,36.8334,36.8334,41,433,0.8837,-0.9918,104.6477
APP,2025-09-12,2025-09-19,7,put,144.56,36.8525,42.7846,39.8185,39.8185,23,617,0.8888,-0.9947,104.6477
APP,2025-09-12,2025-09-19,7,put,147.56,38.3679,47.2487,42.8083,42.8083,8,431,0.894,-0.9966,104.6477
APP,2025-09-12,2025-09-19,7,put,150.56,41.799,49.8033,45.8011,45.8011,12,200,0.8992,-0.9978,104.6477
APP,2025-09-12,2025-09-19,7,put,153.56,44.5217,53.0698,48.7957,48.7957,9,144,0.9043,-0.9986,104.6477
APP,2025-09-12,2025-09-26,14,call,57.56,42.1664,52.195,47.1807,47.1807,2,100,0.8914,0.9998,104.6477
APP,2025-09-12,2025-09-26,14,call,60.56,40.2067,48.1678,44.1873,44.1873,4,139,0.8862,0.9994,104.6477
APP,2025-09-12,2025-09-26,14,call,63.56,37.1912,45.2018,41.1965,41.1965,10,269,0.8811,0.9986,104.6477
APP,2025-09-12,2025-09-26,14,call,66.56,34.7436,41.6793,38.2115,38.2115,22,329,0.8759,0.9969,104.6477
APP,2025-09-12,2025-09-26,14,call,69.56,32.5355,37.9386,35.237,35.237,50,512,0.8708,0.9936,104.6477
APP,2025-09-12,2025-09-26,14,call,72.56,29.782,34.7803,32.2811,32.2811,65,878,0.8656,0.9879,104.6477
APP,2025-09-12,2025-09-26,14,call,75.56,27.1875,31.5229,29.3552,29.3552,86,472,0.8604,0.9786,104.6477
APP,2025-09-12,2025-09-26,14,call,78.56,24.347,28.6023,26.4747,26.4747,81,1258,0.8553,0.9645,104.6477
APP,2025-09-12,2025-09-26,14,call,81.56,21.7289,25.5892,23.6591,23.6591,151,1825,0.8501,0.9441,104.6477
APP,2025-09-12,2025-09-26,14,call,84.56,19.3581,22.5046,20.9313,20.9313,147,2009,0.845,0.9162,104.6477
APP,2025-09-12,2025-09-26,14,call,87.56,17.0738,19.5595,18.3167,18.3167,540,2086,0.8398,0.8802,104.6477
APP,2025-09-12,2025-09-26,14,call,90.56,14.8372,16.8448,15.841,15.841,772,2889,0.8346,0.8354,104.6477
APP,2025-09-12,2025-09-26,14,call,93.56,12.6828,14.3751,13.529,13.529,1132,4056,0.8295,0.7824,104.6477
APP,2025-09-12,2025-09-26,14,call,96.56,10.7128,12.0909,11.4019,11.4019,1894,7342,0.8243,0.722,104.6477
APP,2025-09-12,2025-09-26,14,call,99.56,8.9336,10.0188,9.4762,9.4762,2138,4982,0.8192,0.6557,104.6477
APP,2025-09-12,2025-09-26,14,call,102.56,7.3915,8.1329,7.7622,7.7622,2732,10367,0.814,0.5855,104.6477
APP,2025-09-12,2025-09-26,14,call,105.56,6.0154,6.585,6.3002,6.3002,2178,8472,0.8134,0.514,104.6477
APP,2025-09-12,2025-09-26,14,call,108.56,4.9167,5.3498,5.1333,5.1333,3033,13513,0.8231,0.4454,104.6477
APP,2025-09-12,2025-09-26,14,call,111.56,3.9496,4.3673,4.1585,4.1585,1467,10117,0.8328,0.3817,104.6477
APP,2025-09-12,2025-09-26,14,call,114.56,3.1772,3.5289,3.3531,3.3531,737,5518,0.8426,0.324,104.6477
APP,2025-09-12,2025-09-26,14,call,117.56,2.5074,2.8805,2.6939,2.6939,616,3757,0.8523,0.2729,104.6477
APP,2025-09-12,2025-09-26,14,call,120.56,2.0023,2.3152,2.1588,2.1588,654,3837,0.8621,0.2282,104.6477
APP,2025-09-12,2025-09-26,14,call,123.56,1.6185,1.8355,1.727,1.727,115,2216,0.8718,0.1899,104.6477
APP,2025-09-12,2025-09-26,14,call,126.56,1.2694,1.4916,1.3805,1.3805,230,1320,0.8816,0.1573,104.6477
APP,2025-09-12,2025-09-26,14,call,129.56,1.0117,1.1953,1.1035,1.1035,88,1106,0.8913,0.1299,104.6477
APP,2025-09-12,2025-09-26,14,call,132.56,0.8149,0.9505,0.8827,0.8827,46,540,0.9011,0.107,104.6477
APP,2025-09-12,2025-09-26,14,call,135.56,0.6559,0.758,0.707,0.707,29,738,0.9108,0.088,104.6477
APP,2025-09-12,2025-09-26,14,call,138.56,0.5216,0.6129,0.5673,0.5673,55,427,0.9206,0.0724,104.6477
APP,2025-09-12,2025-09-26,14,call,141.56,0.4204,0.4921,0.4563,0.4563,29,486,0.9303,0.0596,104.6477
APP,2025-09-12,2025-09-26,14,call,144.56,0.3394,0.3966,0.368,0.368,24,201,0.9401,0.049,104.6477
APP,2025-09-12,2025-09-26,14,call,147.56,0.2723,0.3232,0.2978,0.2978,13,288,0.9498,0.0404,104.6477
APP,2025-09-12,2025-09-26,14,call,150.56,0.2164,0.2671,0.2418,0.2418,10,213,0.9596,0.0334,104.6477
APP,2025-09-12,2025-09-26,14,call,153.56,0.1748,0.2193,0.197,0.197,3,102,0.9693,0.0276,104.6477
APP,2025-09-12,2025-09-26,14,put,57.56,0.01,0.02,0.015,0.015,10,101,1.0264,-0.001,104.6477
APP,2025-09-12,2025-09-26,14,put,60.56,0.0121,0.0221,0.0171,0.0171,11,187,1.0126,-0.0021,104.6477
APP,2025-09-12,2025-09-26,14,put,63.56,0.0244,0.0344,0.0294,0.0294,8,315,0.9989,-0.004,104.6477
APP,2025-09-12,2025-09-26,14,put,66.56,0.0463,0.0563,0.0513,0.0513,9,202,0.9851,-0.0071,104.6477
APP,2025-09-12,2025-09-26,14,put,69.56,0.0812,0.0981,0.0896,0.0896,54,516,0.9714,-0.0122,104.6477
APP,2025-09-12,2025-09-26,14,put,72.56,0.1391,0.1675,0.1533,0.1533,55,984,0.9576,-0.02,104.6477
APP,2025-09-12,2025-09-26,14,put,75.56,0.2312,0.2722,0.2517,0.2517,105,714,0.9438,-0.0312,104.6477
APP,2025-09-12,2025-09-26,14,put,78.56,0.3696,0.4266,0.3981,0.3981,47,1270,0.9301,-0.0471,104.6477
APP,2025-09-12,2025-09-26,14,put,81.56,0.5607,0.6567,0.6087,0.6087,95,1383,0.9163,-0.0684,104.6477
APP,2025-09-12,2025-09-26,14,put,84.56,0.8346,0.9693,0.902,0.902,136,2786,0.9026,-0.0963,104.6477
APP,2025-09-12,2025-09-26,14,put,87.56,1.2122,1.3847,1.2984,1.2984,170,4340,0.8888,-0.1313,104.6477
APP,2025-09-12,2025-09-26,14,put,90.56,1.7055,1.9339,1.8197,1.8197,759,2912,0.875,-0.174,104.6477
APP,2025-09-12,2025-09-26,14,put,93.56,2.3377,2.6373,2.4875,2.4875,841,6102,0.8613,-0.2243,104.6477
APP,2025-09-12,2025-09-26,14,put,96.56,3.164,3.4808,3.3224,3.3224,1986,10505,0.8475,-0.2819,104.6477
APP,2025-09-12,2025-09-26,14,put,99.56,4.1464,4.5382,4.3423,4.3423,1824,7640,0.8338,-0.3459,104.6477
APP,2025-09-12,2025-09-26,14,put,102.56,5.3006,5.8222,5.5614,5.5614,4187,13932,0.82,-0.4147,104.6477
APP,2025-09-12,2025-09-26,14,put,105.56,6.656,7.4151,7.0355,7.0355,5407,16870,0.812,-0.4861,104.6477
APP,2025-09-12,2025-09-26,14,put,108.56,8.3668,9.2873,8.827,8.827,2065,12557,0.8171,-0.5555,104.6477
APP,2025-09-12,2025-09-26,14,put,111.56,10.1665,11.4605,10.8135,10.8135,2243,10447,0.8223,-0.6205,104.6477
APP,2025-09-12,2025-09-26,14,put,114.56,12.2478,13.7016,12.9747,12.9747,895,3726,0.8274,-0.68,104.6477
APP,2025-09-12,2025-09-26,14,put,117.56,14.376,16.2011,15.2885,15.2885,1008,4222,0.8326,-0.7332,104.6477
APP,2025-09-12,2025-09-26,14,put,120.56,16.6597,18.8068,17.7332,17.7332,285,2404,0.8378,-0.7797,104.6477
APP,2025-09-12,2025-09-26,14,put,123.56,19.0284,21.5474,20.2879,20.2879,185,2940,0.8429,-0.8197,104.6477
APP,2025-09-12,2025-09-26,14,put,126.56,21.2079,24.6594,22.9337,22.9337,188,2431,0.8481,-0.8536,104.6477
APP,2025-09-12,2025-09-26,14,put,129.56,23.6411,27.6663,25.6537,25.6537,153,1603,0.8532,-0.882,104.6477
APP,2025-09-12,2025-09-26,14,put,132.56,26.5111,30.3562,28.4336,28.4336,69,1591,0.8584,-0.9054,104.6477
APP,2025-09-12,2025-09-26,14,put,135.56,28.6156,33.9072,31.2614,31.2614,80,852,0.8636,-0.9246,104.6477
APP,2025-09-12,2025-09-26,14,put,138.56,31.2377,37.0162,34.1269,34.1269,23,761,0.8687,-0.9401,104.6477
APP,2025-09-12,2025-09-26,14,put,141.56,34.0718,39.9725,37.0221,37.0221,35,363,0.8739,-0.9526,104.6477
APP,2025-09-12,2025-09-26,14,put,144.56,36.3552,43.5258,39.9405,39.9405,11,288,0.879,-0.9626,104.6477
APP,2025-09-12,2025-09-26,14,put,147.56,39.0559,46.6975,42.8767,42.8767,8,341,0.8842,-0.9705,104.6477
APP,2025-09-12,2025-09-26,14,put,150.56,40.8901,50.7635,45.8268,45.8268,12,196,0.8894,-0.9768,104.6477
APP,2025-09-12,2025-09-26,14,put,153.56,43.7434,53.8316,48.7875,48.7875,8,79,0.8945,-0.9818,104.6477
APP,2025-09-12,2025-10-03,21,call,57.56,43.3173,51.1521,47.2347,47.2347,6,71,0.8816,0.9984,104.6477
APP,2025-09-12,2025-10-03,21,call,60.56,39.4378,49.0702,44.254,44.254,10,163,0.8764,0.9967,104.6477
APP,2025-09-12,2025-10-03,21,call,63.56,37.2223,45.3458,41.2841,41.2841,16,243,0.8713,0.9938,104.6477
APP,2025-09-12,2025-10-03,21,call,66.56,35.4983,41.1643,38.3313,38.3313,21,263,0.8661,0.9891,104.6477
APP,2025-09-12,2025-10-03,21,call,69.56,32.6116,38.1975,35.4046,35.4046,13,196,0.861,0.9818,104.6477
APP,2025-09-12,2025-10-03,21,call,72.56,29.5887,35.4419,32.5153,32.5153,31,463,0.8558,0.9712,104.6477
APP,2025-09-12,2025-10-03,21,call,75.56,27.0416,32.3128,29.6772,29.6772,48,815,0.8506,0.9563,104.6477
APP,2025-09-12,2025-10-03,21,call,78.56,24.5871,29.2255,26.9063,26.9063,81,764,0.8455,0.9366,104.6477
APP,2025-09-12,2025-10-03,21,call,81.56,22.3952,26.0446,24.2199,24.2199,145,980,0.8403,0.9113,104.6477
APP,2025-09-12,2025-10-03,21,call,84.56,20.3786,22.8941,21.6363,21.6363,92,1245,0.8352,0.8802,104.6477
APP,2025-09-12,2025-10-03,21,call,87.56,18.0644,20.2824,19.1734,19.1734,133,1317,0.83,0.843,104.6477
APP,2025-09-12,2025-10-03,21,call,90.56,15.8262,17.8699,16.8481,16.8481,390,3599,0.8248,0.8,104.6477
APP,2025-09-12,2025-10-03,21,call,93.56,13.7654,15.5843,14.6749,14.6749,814,5508,0.8197,0.7517,104.6477
APP,2025-09-12,2025-10-03,21,call,96.56,11.8771,13.4542,12.6656,12.6656,1052,6243,0.8145,0.6989,104.6477
APP,2025-09-12,2025-10-03,21,call,99.56,10.3038,11.3537,10.8287,10.8287,830,4311,0.8094,0.6428,104.6477
APP,2025-09-12,2025-10-03,21,call,102.56,8.667,9.6704,9.1687,9.1687,1439,9545,0.8042,0.5844,104.6477
APP,2025-09-12,2025-10-03,21,call,105.56,7.3309,8.1315,7.7312,7.7312,2666,4943,0.8036,0.5253,104.6477
APP,2025-09-12,2025-10-03,21,call,108.56,6.189,6.9543,6.5717,6.5717,1563,7154,0.8133,0.4687,104.6477
APP,2025-09-12,2025-10-03,21,call,111.56,5.3198,5.8259,5.5729,5.5729,1483,6265,0.823,0.4155,104.6477
APP,2025-09-12,2025-10-03,21,call,114.56,4.4249,5.0113,4.7181,4.7181,360,5362,0.8328,0.3664,104.6477
APP,2025-09-12,2025-10-03,21,call,117.56,3.7483,4.2327,3.9905,3.9905,522,4392,0.8425,0.3216,104.6477
APP,2025-09-12,2025-10-03,21,call,120.56,3.1474,3.6005,3.3739,3.3739,330,2252,0.8523,0.2814,104.6477
APP,2025-09-12,2025-10-03,21,call,123.56,2.6435,3.063,2.8533,2.8533,85,2580,0.862,0.2455,104.6477
APP,2025-09-12,2025-10-03,21,call,126.56,2.2584,2.571,2.4147,2.4147,121,730,0.8718,0.2137,104.6477
APP,2025-09-12,2025-10-03,21,call,129.56,1.9162,2.1756,2.0459,2.0459,78,1354,0.8815,0.1859,104.6477
APP,2025-09-12,2025-10-03,21,call,132.56,1.5996,1.8728,1.7362,1.7362,50,806,0.8913,0.1615,104.6477
APP,2025-09-12,2025-10-03,21,call,135.56,1.3408,1.6117,1.4763,1.4763,27,542,0.901,0.1404,104.6477
APP,2025-09-12,2025-10-03,21,call,138.56,1.148,1.3681,1.2581,1.2581,25,379,0.9108,0.122,104.6477
APP,2025-09-12,2025-10-03,21,call,141.56,0.9699,1.1798,1.0748,1.0748,9,191,0.9205,0.1061,104.6477
APP,2025-09-12,2025-10-03,21,call,144.56,0.8267,1.0149,0.9208,0.9208,18,205,0.9303,0.0924,104.6477
APP,2025-09-12,2025-10-03,21,call,147.56,0.7214,0.861,0.7912,0.7912,12,222,0.94,0.0806,104.6477
APP,2025-09-12,2025-10-03,21,call,150.56,0.616,0.7478,0.6819,0.6819,4,157,0.9498,0.0704,104.6477
APP,2025-09-12,2025-10-03,21,call,153.56,0.5352,0.6441,0.5896,0.5896,2,96,0.9595,0.0616,104.6477
APP,2025-09-12,2025-10-03,21,put,57.56,0.0387,0.0487,0.0437,0.0437,3,187,1.0166,-0.0049,104.6477
APP,2025-09-12,2025-10-03,21,put,60.56,0.0653,0.0808,0.073,0.073,5,137,1.0028,-0.0081,104.6477
APP,2025-09-12,2025-10-03,21,put,63.56,0.1087,0.132,0.1204,0.1204,19,238,0.9891,-0.0129,104.6477
APP,2025-09-12,2025-10-03,21,put,66.56,0.1733,0.2087,0.191,0.191,25,320,0.9753,-0.0196,104.6477
APP,2025-09-12,2025-10-03,21,put,69.56,0.2676,0.3181,0.2928,0.2928,15,321,0.9616,-0.029,104.6477
APP,2025-09-12,2025-10-03,21,put,72.56,0.4018,0.4691,0.4354,0.4354,38,479,0.9478,-0.0414,104.6477
APP,2025-09-12,2025-10-03,21,put,75.56,0.5781,0.6813,0.6297,0.6297,88,896,0.934,-0.0575,104.6477
APP,2025-09-12,2025-10-03,21,put,78.56,0.8169,0.959,0.8879,0.8879,118,703,0.9203,-0.0778,104.6477
APP,2025-09-12,2025-10-03,21,put,81.56,1.1388,1.3081,1.2235,1.2235,208,991,0.9065,-0.1028,104.6477
APP,2025-09-12,2025-10-03,21,put,84.56,1.5312,1.7695,1.6504,1.6504,167,1074,0.8928,-0.1328,104.6477
APP,2025-09-12,2025-10-03,21,put,87.56,2.0199,2.3462,2.1831,2.1831,328,3495,0.879,-0.168,104.6477
APP,2025-09-12,2025-10-03,21,put,90.56,2.69,2.9819,2.8359,2.8359,181,1856,0.8652,-0.2085,104.6477
APP,2025-09-12,2025-10-03,21,put,93.56,3.4401,3.8051,3.6226,3.6226,540,4202,0.8515,-0.254,104.6477
APP,2025-09-12,2025-10-03,21,put,96.56,4.3111,4.7999,4.5555,4.5555,754,3583,0.8377,-0.3042,104.6477
APP,2025-09-12,2025-10-03,21,put,99.56,5.3979,5.8925,5.6452,5.6452,1631,3869,0.824,-0.3584,104.6477
APP,2025-09-12,2025-10-03,21,put,102.56,6.5834,7.2169,6.9002,6.9002,2116,13304,0.8102,-0.4157,104.6477
APP,2025-09-12,2025-10-03,21,put,105.56,8.0311,8.7353,8.3832,8.3832,2886,16723,0.8022,-0.4748,104.6477
APP,2025-09-12,2025-10-03,21,put,108.56,9.6475,10.6946,10.171,10.171,1146,4368,0.8073,-0.5321,104.6477
APP,2025-09-12,2025-10-03,21,put,111.56,11.5115,12.7317,12.1216,12.1216,1767,6419,0.8125,-0.5866,104.6477
APP,2025-09-12,2025-10-03,21,put,114.56,13.3092,15.1316,14.2204,14.2204,350,5765,0.8176,-0.6374,104.6477
APP,2025-09-12,2025-10-03,21,put,117.56,15.5834,17.3204,16.4519,16.4519,830,2860,0.8228,-0.684,104.6477
APP,2025-09-12,2025-10-03,21,put,120.56,17.7549,19.8466,18.8007,18.8007,229,3332,0.828,-0.7263,104.6477
APP,2025-09-12,2025-10-03,21,put,123.56,19.6431,22.8605,21.2518,21.2518,359,2514,0.8331,-0.7642,104.6477
APP,2025-09-12,2025-10-03,21,put,126.56,22.1167,25.4659,23.7913,23.7913,238,1254,0.8383,-0.7977,104.6477
APP,2025-09-12,2025-10-03,21,put,129.56,24.1747,28.638,26.4063,26.4063,47,1231,0.8434,-0.8271,104.6477
APP,2025-09-12,2025-10-03,21,put,132.56,26.8679,31.303,29.0855,29.0855,33,1032,0.8486,-0.8528,104.6477
APP,2025-09-12,2025-10-03,21,put,135.56,29.2483,34.389,31.8187,31.8187,76,682,0.8538,-0.8749,104.6477
APP,2025-09-12,2025-10-03,21,put,138.56,31.333,37.8613,34.5971,34.5971,50,448,0.8589,-0.894,104.6477
APP,2025-09-12,2025-10-03,21,put,141.56,33.985,40.8416,37.4133,37.4133,28,428,0.8641,-0.9103,104.6477
APP,2025-09-12,2025-10-03,21,put,144.56,37.0341,43.4875,40.2608,40.2608,17,194,0.8692,-0.9242,104.6477
APP,2025-09-12,2025-10-03,21,put,147.56,38.7286,47.5398,43.1342,43.1342,10,248,0.8744,-0.9361,104.6477
APP,2025-09-12,2025-10-03,21,put,150.56,42.2467,49.8111,46.0289,46.0289,4,167,0.8796,-0.946,104.6477
APP,2025-09-12,2025-10-03,21,put,153.56,43.8264,54.056,48.9412,48.9412,6,160,0.8847,-0.9545,104.6477
APP,2025-09-12,2025-10-10,28,call,57.56,43.2378,51.375,47.3064,47.3064,5,128,0.8718,0.9955,104.6477
APP,2025-09-12,2025-10-10,28,call,60.56,39.681,49.0153,44.3481,44.3481,5,72,0.8666,0.9921,104.6477
APP,2025-09-12,2025-10-10,28,call,63.56,37.6592,45.1612,41.4102,41.4102,5,120,0.8615,0.9869,104.6477
APP,2025-09-12,2025-10-10,28,call,66.56,35.1003,41.9019,38.5011,38.5011,10,347,0.8563,0.9793,104.6477
APP,2025-09-12,2025-10-10,28,call,69.56,32.5048,38.7575,35.6312,35.6312,29,169,0.8512,0.9688,104.6477
APP,2025-09-12,2025-10-10,28,call,72.56,29.9228,35.702,32.8124,32.8124,27,226,0.846,0.9548,104.6477
APP,2025-09-12,2025-10-10,28,call,75.56,27.495,32.6212,30.0581,30.0581,40,621,0.8408,0.9368,104.6477
APP,2025-09-12,2025-10-10,28,call,78.56,25.3079,29.4566,27.3822,27.3822,44,727,0.8357,0.9143,104.6477
APP,2025-09-12,2025-10-10,28,call,81.56,22.762,26.8365,24.7992,24.7992,150,770,0.8305,0.8873,104.6477
APP,2025-09-12,2025-10-10,28,call,84.56,20.8828,23.7633,22.323,22.323,165,1485,0.8254,0.8555,104.6477
APP,2025-09-12,2025-10-10,28,call,87.56,18.5822,21.3513,19.9668,19.9668,127,2527,0.8202,0.8191,104.6477
APP,2025-09-12,2025-10-10,28,call,90.56,16.7952,18.6888,17.742,17.742,203,3298,0.815,0.7785,104.6477
APP,2025-09-12,2025-10-10,28,call,93.56,14.752,16.5647,15.6584,15.6584,490,3311,0.8099,0.7341,104.6477
APP,2025-09-12,2025-10-10,28,call,96.56,12.8655,14.5809,13.7232,13.7232,900,3945,0.8047,0.6866,104.6477
APP,2025-09-12,2025-10-10,28,call,99.56,11.3789,12.5038,11.9414,11.9414,1415,6517,0.7996,0.6368,104.6477
APP,2025-09-12,2025-10-10,28,call,102.56,9.7571,10.8729,10.315,10.315,2616,10095,0.7944,0.5854,104.6477
APP,2025-09-12,2025-10-10,28,call,105.56,8.5135,9.278,8.8957,8.8957,1957,7292,0.7938,0.5337,104.6477
